Company,Year,Industry,Accruals_Ratio,Leverage_Ratio,Leverage_Change_YoY,Operating_Margin,Margin_Volatility_3yr,Anomaly_Score,Is_Anomaly
CPPLUS,2025,Capital Goods,0.0216629810933237,0.1604515929867004,-0.1048904011988509,0.1228415166226264,0.0278640461168219,-0.06029576392742786,0
DABUR,2025,Fast Moving Consumer Goods,-0.087911397279687,0.0585572790708421,-0.0317481912937165,0.2062102201677602,0.0021067980673888,-0.06053462631222517,0
EIDPARRY,2025,Fast Moving Consumer Goods,-0.0699287557511789,0.1109535929660922,0.0299609127817192,0.0809769011462151,0.0010157700110686,-0.06097442547235865,0
UNITDSPR,2025,Fast Moving Consumer Goods,-0.1160443230115361,0.0364298724954462,0.0127183477996696,0.166350582497968,0.0012526376475299,-0.061304077915206034,0
MOTILALOFS,2018,Financial Services,0.0359879937567535,0.511268099411694,-0.0891454615974421,,0.0213614188746349,-0.0614486706247675,0
PATANJALI,2026,Fast Moving Consumer Goods,0.0355466394076482,0.1483235597271403,0.0975624033830108,0.0479190646926778,0.0105086316082184,-0.061547560424157155,0
APTUS,2022,Financial Services,0.1924106797277992,0.4800159745533106,-0.0763923021265487,,0.0213614188746349,-0.0618443021386933,0
NAM-INDIA,2026,Financial Services,-0.1853366921660619,0.0145100033126102,-0.0043395386711418,0.6621852465215747,0.005280966439741,-0.06207405646664749,0
TRIDENT,2026,Textiles,-0.0798863713258757,0.2426126103414831,0.0142514958166867,0.167788765579266,0.0407806395922779,-0.06217446172665542,0
RKFORGE,2026,Automobile and Auto Components,-0.1107010967070863,0.3418947691749216,0.0161546700967712,0.179062523116375,0.0307505743574925,-0.06267903109214185,0
RAMCOCEM,2026,Construction Materials,-0.0950069097902526,0.2327979899666718,-0.0534768200351041,0.1348188557224874,0.0040733450793482,-0.06269301134639571,0
NETWEB,2023,Information Technology,0.0744848849451045,0.133854714994736,-0.0982292632032317,,0.0142750165362883,-0.06304005911683708,0
PVRINOX,2026,Media Entertainment & Publication,-0.134752727016519,0.4342153302204032,-0.0438920665276842,0.3257921341388238,0.0154712117053364,-0.06365448538926388,0
LENSKART,2025,Consumer Services,-0.105837115178232,0.2637149828433378,0.0167553335707345,0.2003830604100133,0.052869568864942,-0.06373575900863326,0
ASIANPAINT,2026,Consumer Durables,-0.160751185949665,0.1138201701973565,0.0383706186370827,0.2057268396519047,0.0072609135755362,-0.0637875729595832,0
KAYNES,2026,Capital Goods,0.0952754637721732,0.1324149515303865,-0.0621416521212395,0.1559903596118475,0.0068993264221244,-0.063888717763947,0
VIJAYA,2019,Healthcare,-0.1098836207957089,0.3588317791501612,0.2174633670890011,,0.018909635366554302,-0.06422944969834721,0
INFY,2025,Information Technology,-0.1964883791738556,0.055664941303833,-0.0057892566082387,0.2338222036544339,0.005919919619683,-0.06434412393752281,0
TORNTPHARM,2025,Healthcare,-0.1354657919543415,0.2224514590926804,-0.0548194976856339,0.3293975174084166,0.0028389056971518,-0.06603829733179933,0
JAINREC,2025,Metals & Mining,0.0666746540466063,0.5055521367148995,-0.0925600587899541,0.0715487699852621,0.0151411876694232,-0.06657790298094779,0
IOC,2026,Oil Gas & Consumable Fuels,-0.1469207846286647,0.249025931815586,-0.0509825756512233,0.0152473686154522,0.0497819755573922,-0.06667488197956117,0
KPRMILL,2026,Textiles,-0.1242967784991306,0.0872462987571785,0.0090850244512968,0.1936637182772588,0.0035272605306853,-0.06673338437737586,0
BEML,2025,Capital Goods,-0.0200729655275109,0.0378279105551832,0.0251472015085973,0.0033048085888098,0.0463985063917854,-0.0668414125138268,0
DATAPATTNS,2025,Capital Goods,0.0805720189222989,0.0033549018541677,0.0012860627093667,0.4654883613469647,0.0027232903757047,-0.06685060845002277,0
NMDC,2025,Metals & Mining,-0.0033574853780633,0.104270795534798,0.0100845087113383,0.2817289663753697,0.0561632636549513,-0.06688986756282456,0
COFORGE,2026,Information Technology,-0.0857531607627592,0.049022975731,-0.0381978386232774,0.1913996779854189,0.0293395679944486,-0.06691375369908337,0
DEEPAKFERT,2025,Chemicals,-0.1346921601021638,0.3217704164974784,-0.026381225010008,0.1247813658319405,0.0450489498670041,-0.06732577946413915,0
ANGELONE,2021,Financial Services,0.3106729762518073,0.2433545776344872,0.0192268803675959,,0.0213614188746349,-0.0673322874184834,0
INDIGO,2026,Services,-0.1743171612791273,0.5716764667604397,-0.0050481660415734,0.1328948385338491,0.0569641215364183,-0.06733989082001646,0
LAURUSLABS,2025,Healthcare,-0.0374899443740446,0.2960429839849093,-0.0112648472735933,0.2700403196329057,0.0484566174470895,-0.06741914676360866,0
INDHOTEL,2026,Consumer Services,-0.1045219952603072,0.140279376797661,-0.0348042688468049,0.2875824537553598,0.0528410256195817,-0.06764944682573049,0
KAYNES,2023,Capital Goods,0.0964235871266053,0.1090686101752259,-0.1953239221984125,,0.0147344734730676,-0.06779689669369182,0
DEEPAKNTR,2026,Chemicals,-0.022408021732072,0.1892335654671736,0.0248644162881048,0.2095709186840472,0.0652484598702046,-0.06783130581183883,0
HEROMOTOCO,2026,Automobile and Auto Components,-0.2063296145380672,0.0232750289290007,-0.0013787967411572,0.1296796139063791,0.0055819591849243,-0.06812872541953557,0
GODREJIND,2025,Diversified,0.0610450055780639,0.4341602075607474,-0.0386349794211323,0.1077231305890295,0.0112986026769778,-0.06816749191934657,0
SONATSOFTW,2025,Information Technology,-0.1156346769116116,0.1105057799135689,-0.0407505729876221,0.0649877620448097,0.0052673919716227,-0.06817258467010157,0
TATAELXSI,2015,Information Technology,-0.243056301419887,,-0.0050342367827565,0.2049463853337945,0.0114159772625162,-0.06821283395383787,0
ABFRL,2026,Consumer Services,-0.0216151176474308,0.3558029223726441,0.0497891868345164,0.0545725626493414,0.0436763675825195,-0.06836941914866501,0
INOXWIND,2025,Capital Goods,-0.0023910347240546,0.1713047935771018,-0.1364228189984975,0.2332353306555137,0.0066657539957299,-0.06837212537947307,0
DCMSHRIRAM,2019,Diversified,0.0183033462249873,0.22561095230088,0.0919217372165423,,0.01061696811920515,-0.06859238551806002,0
IRB,2026,Construction,-0.0331818345123228,0.3708837069073759,-0.0116582120642283,0.539267383157018,0.0330557390785453,-0.06908037404900313,0
HDFCBANK,2025,Financial Services,-0.0244609570703745,0.761707682523959,-0.0093476412459677,0.3781250380454395,0.0962671281300868,-0.06935467922209548,0
EIDPARRY,2026,Fast Moving Consumer Goods,-0.0479231673772874,0.1207765421554145,0.0098229491893223,0.0832501619070431,0.0018705495404208,-0.06956308085704249,0
CROMPTON,2020,Consumer Durables,0.0310594442950483,0.1270868007355132,-0.1161136187951368,,0.006957110708254,-0.0696890030968515,0
360ONE,2018,Financial Services,0.3294939257289439,0.7281944017611309,-0.0006671917563533,,0.0213614188746349,-0.06984957305791017,0
HEG,2026,Capital Goods,-0.0147362206767697,0.1291049278596636,0.0250586543829916,0.2211842124590549,0.0458653275700868,-0.06986998713711412,0
MGL,2025,Oil Gas & Consumable Fuels,-0.145209377066637,0.0242160180111377,0.0047175759012306,0.170518968663845,0.0037401176528984,-0.06998323333736667,0
LATENTVIEW,2025,Information Technology,-0.044913226282596,0.0160855660419555,-0.0003925535703724,0.223553109600374,0.0018755848822798,-0.07006458977151775,0
LATENTVIEW,2019,Information Technology,-0.0146440929312901,0.1097998022738507,-0.1433382730399568,,0.0142750165362883,-0.07010747186569027,0
IRCON,2026,Construction,0.0333373226232631,0.2687199776599764,0.0478396829987838,0.0980555569758107,0.0237817467220133,-0.07011193931590476,0
BBTC,2024,Fast Moving Consumer Goods,-0.13401913851496,0.1814548831086402,-0.2358254843144545,0.1864432827951871,0.01419611487274645,-0.07017879822976841,0
PAYTM,2019,Financial Services,0.0335813231703141,0.1063807937196193,0.1020388402463464,,0.0213614188746349,-0.07042696815111121,0
ULTRACEMCO,2018,Construction Materials,-0.0291480264027165,0.3409143927775966,0.1401404366340058,,0.02233657876759495,-0.07080441985134095,0
NLCINDIA,2019,Power,-0.0024811709466276,0.4548607300375157,0.1111381535974715,,0.02714301304713805,-0.0713074156215125,0
ERIS,2025,Healthcare,-0.1430616669902495,0.367242347759201,-0.0458067158049728,0.3487646293888166,0.0033037810060228,-0.07170873134692624,0
KOTAKBANK,2025,Financial Services,-0.0136295159086337,0.6732439539953714,-0.0046208023289695,0.2041366783192816,0.1123031562284634,-0.07205031571634735,0
WAAREEENER,2026,Capital Goods,-0.0257918132833832,0.1066770888088042,0.0458333069023431,0.1815378369825726,0.0370735644814813,-0.07231760138894955,0
BIOCON,2026,Healthcare,-0.0292214499857275,0.2434058941252726,-0.0702621186387367,0.1953874538745387,0.0022263697847991,-0.07233993514461823,0
TORNTPHARM,2026,Healthcare,-0.0563288728837206,0.3445133855906253,0.1220619264979448,0.3381426539321276,0.0065244750408075,-0.07251275704053772,0
LTFOODS,2026,Fast Moving Consumer Goods,-0.0802090366310549,0.1776226661547762,0.007510471210496,0.1122776291868533,0.0013201134061639,-0.07266457474881882,0
ITC,2025,Fast Moving Consumer Goods,-0.1442665963657933,0.003233309887083,-7.368598459425897e-05,0.3433140622427958,0.0033503384423345,-0.07275140363801508,0
VBL,2024,Fast Moving Consumer Goods,-0.1382074865866152,0.1222199686995795,-0.235404685778737,0.1570406556079364,0.01419611487274645,-0.0728369296301728,0
360ONE,2025,Financial Services,0.1411077268931007,0.5645523144965432,-0.0621318454678879,0.6139587635846565,0.0317634501898123,-0.07304213437655327,0
CDSL,2026,Financial Services,-0.1443342869900279,0.0009095569630719,-0.0004687262880114,0.4710342943025004,0.0533061467485849,-0.0731844656555059,0
ZYDUSLIFE,2026,Healthcare,-0.023223596184131,0.246602700473234,0.1590235557136188,0.240663589871523,0.01347489321703,-0.07320362006271497,0
SONACOMS,2025,Automobile and Auto Components,-0.0955181824300758,0.0309358306766935,-0.0756979589846439,0.2466576648663066,0.0163705237571368,-0.07365911147483972,0
GODREJIND,2022,Diversified,0.071226117031055,0.4287443275824462,0.0788342823236413,,0.01061696811920515,-0.07368150886235314,0
BERGEPAINT,2025,Consumer Durables,-0.1093599654568528,0.0734556955644056,-0.0165667715117673,0.1578333562334742,0.000514881054106,-0.07371314181145822,0
PIRAMALFIN,2025,Financial Services,0.0897382977923375,0.6906915393074674,-0.0029233910800607,0.6632084395821338,0.0756998074351108,-0.07412832271437281,0
JINDALSAW,2025,Capital Goods,-0.1005149213971833,0.235137276079842,-0.0434695615807276,0.1239286241683372,0.0383856300483815,-0.07416859984942437,0
DCMSHRIRAM,2025,Diversified,-0.0718592364862848,0.1986177200156467,0.0122908419380554,0.1394960143995885,0.005530618749521,-0.07428964481715228,0
ADANIPOWER,2024,Power,-0.1207810499345878,0.378899035604898,-0.1174357308230515,0.3674093969942609,0.02714301304713805,-0.07450832594230011,0
RPOWER,2020,Power,-0.1615849531990199,0.5399689555685948,0.0155709005257561,,0.02714301304713805,-0.0745273596779708,0
HAL,2021,Capital Goods,-0.2256689448295188,0.0009551729399825,-0.1083931505555802,,0.0147344734730676,-0.07471383832128925,0
BSOFT,2026,Information Technology,-0.0607527923042158,0.0267248483743681,-0.0071135207506971,0.1614905031172973,0.0314825839137411,-0.07492560331860354,0
PARADEEP,2019,Chemicals,0.1918044089372848,0.5549375761861947,-0.0058768642923029,,0.02157821562095625,-0.07507782521443751,0
NESTLEIND,2026,Fast Moving Consumer Goods,-0.3101750883179127,0.0336931793614104,-0.0620026606559104,0.2385774625363348,0.0153996925329346,-0.07509106885625189,0
AFCONS,2026,Construction,0.0082636031379633,0.1895840651344841,0.0527028287230121,0.0941520029951329,0.0219089808295801,-0.07523994779791288,0
CIPLA,2026,Healthcare,-0.0744158793804175,0.0144952932866129,0.0027581166857522,0.1674748008225551,0.0629883165108387,-0.07528462194256441,0
GODREJPROP,2018,Realty,-0.1291106092406495,0.4476767803774023,-0.1066469168871945,,0.03750103869543505,-0.07578832018661452,0
NUVAMA,2023,Financial Services,0.1706553085204184,0.4257063517591259,0.0908444641833469,,0.0213614188746349,-0.07596690072995249,0
CDSL,2025,Financial Services,-0.1896943263756238,0.0013782832510834,0.0006148430548343,0.5250361414114864,0.0371990539260539,-0.07618774180849253,0
TEJASNET,2018,Telecommunication,-0.0999947359317777,0.0017070621235251,-0.2703962574828396,,0.0271052256093291,-0.07631636636793004,0
NAUKRI,2021,Consumer Services,0.18126903101539,0.01034429053646,-0.0163646791567392,,0.0123079908665588,-0.07632088865931969,0
LLOYDSME,2024,Metals & Mining,-0.3331428571428571,0.0084139682539682,0.0062570406665189,0.3202182465063247,0.02556926581353005,-0.07635466232563826,0
NH,2025,Healthcare,-0.1181533484896621,0.3339852480232818,0.0452137990623116,0.1698471064583459,0.0427805193347944,-0.07673485468737756,0
TORNTPOWER,2025,Power,-0.1141518720766587,0.242458935052831,-0.1065708044006303,0.2070178389376013,0.0254427801160196,-0.07687479557834659,0
SWANCORP,2024,Chemicals,0.045772680053125,0.283485870580036,-0.2040532256156766,-0.3439175344174322,0.02157821562095625,-0.07701110815590528,0
CROMPTON,2022,Consumer Durables,-0.0224855355977043,0.2614106339525384,0.1173883736166875,,0.006957110708254,-0.07703995107018924,0
GRASIM,2023,Construction Materials,0.0579307628163024,0.3059132849005427,0.0474159555497956,,0.02233657876759495,-0.07714122734500528,0
BANDHANBNK,2017,Financial Services,-0.2570848280978129,0.8022730452250936,-0.0006671917563533,,0.0213614188746349,-0.07723691740094141,0
TATATECH,2021,Information Technology,-0.2445524850744389,0.0745144469355367,-0.0258322327899178,,0.0142750165362883,-0.07750295132419299,0
TATAPOWER,2026,Power,-0.0275967174032894,0.4361790822679376,0.0336919077220383,0.2026217688488845,0.0102865813238424,-0.07809562613966531,0
ULTRACEMCO,2025,Construction Materials,-0.0669602040109237,0.1803622573804519,0.0672345099678525,0.1791492133645569,0.0115969726812855,-0.0781102485159551,0
CHOLAFIN,2018,Financial Services,0.2002781275882009,0.8678545277695136,0.081187852387743,,0.0213614188746349,-0.0784133126217873,0
NTPCGREEN,2026,Power,-0.034469989301412,0.5252599293164496,0.0972467329081446,0.8932565997506461,0.0382375230305975,-0.0785932130594808,0
CONCOR,2020,Services,-0.3293179265673404,0.0059378594525632,-0.0542803686242197,,0.01447484218491725,-0.07874728289885125,0
RBLBANK,2025,Financial Services,0.007198506582756,0.8493976137564556,-0.0003846820427532,0.3399904002967181,0.1004617378526015,-0.07895493423784972,0
PETRONET,2025,Oil Gas & Consumable Fuels,-0.1291266200709841,0.0972236556164778,-0.0205159137403128,0.1073386104947854,0.0037813130370601,-0.07898584891016269,0
CHAMBLFERT,2024,Chemicals,-0.2426220591416955,0.1628234325052546,-0.1001665119508055,0.1581782247471563,0.02157821562095625,-0.0790407957148841,0
TATAELXSI,2008,Information Technology,0.1484299563554903,0.2137036035688076,-0.0050342367827565,,0.0142750165362883,-0.0791493133902233,0
BERGEPAINT,2024,Consumer Durables,-0.1548698582662109,0.0900224670761729,-0.0592254375634326,0.1585615080031999,0.006957110708254,-0.07934267394022687,0
BSE,2024,Financial Services,-0.2564794719281965,2.1163506073397155e-06,-1.2204251663334572e-06,0.3067048561385236,0.0213614188746349,-0.07950944576408747,0
URBANCO,2024,Consumer Services,0.1929452383702199,0.0635208159841471,0.0011048644938906,-0.0065990552931369,0.0123079908665588,-0.0796183959506443,0
PHOENIXLTD,2017,Realty,-0.1784974836296804,0.517334916261303,-0.0193720440279249,,0.03750103869543505,-0.08001795892968538,0
SIGNATURE,2025,Realty,-0.0424360796834548,0.1860798777592195,-0.0420595887919605,-0.2223315989312333,0.1687368710493133,-0.08007185863944294,0
MPHASIS,2026,Information Technology,-0.0433738921845558,0.1487695482645786,0.0207054042851641,0.1813779496128009,0.0045876129875936,-0.08057653713522767,0
MOTHERSON,2025,Automobile and Auto Components,-0.057282278359762,0.1874580927749767,-0.0492064434804255,0.0968840846638537,0.0001383410243817,-0.08061210042240657,0
LENSKART,2026,Consumer Services,-0.101634149354989,0.217385810321298,-0.0463291725220398,0.216816865498972,0.0486113480145675,-0.08064771415081606,0
HCLTECH,2025,Information Technology,-0.174052450229709,0.0600689127105666,0.0019310220776756,0.2188238072744449,0.0075550042307172,-0.08101222522315804,0
TMPV,2024,Automobile and Auto Components,-0.1691622397644518,0.2902784956741295,-0.110449579070033,0.1101066982809721,0.0091703331938402,-0.08148139087415168,0
SONATSOFTW,2026,Information Technology,-0.0862943856761476,0.1451313755795981,0.0346255956660291,0.0520752645542984,0.0064816517921403,-0.08154652060411843,0
PWL,2025,Consumer Services,-0.0975009956670489,0.4393194915620216,-0.2409109337734779,0.2183902736460893,0.0060990346076579,-0.08166883232591493,0
UPL,2019,Chemicals,-0.0138544085849283,0.466709377752863,0.1775349059602252,,0.02157821562095625,-0.0817021893653127,0
OLAELEC,2023,Automobile and Auto Components,0.0063141802600674,0.6289921175919629,0.1456743208325895,,0.0091703331938402,-0.08195908765213228,0
LEMONTREE,2026,Consumer Services,-0.1162021285825159,0.4698099094684171,-0.057271209951601,0.4335625779867096,0.0454958642459928,-0.08203745538387053,0
CRAFTSMAN,2026,Automobile and Auto Components,-0.0413363331588385,0.4035819698606641,0.0722112283101135,0.1578685463772526,0.0167731992505496,-0.0821090148724109,0
LTM,2024,Information Technology,-0.1664264475771757,0.0751734478639863,0.0600976857714365,0.164922522746328,0.0142750165362883,-0.08225684172213388,0
ANANTRAJ,2019,Realty,-0.1667720659343047,0.345790005541611,-0.0021829267449471,,0.03750103869543505,-0.08228286054406564,0
GESHIP,2025,Services,-0.1039236142970582,0.1225108548760001,-0.0588507223860665,0.5745510299496713,0.0569489066896868,-0.08301275958407728,0
MINDACORP,2026,Automobile and Auto Components,-0.08558487952466,0.2690555170779717,-0.0621507533120809,0.1146232214525188,0.001732585534993,-0.08388224578991038,0
VTL,2026,Textiles,-0.057562749807653,0.133758094975761,0.0341654703603145,0.1752075410272726,0.0324651040648439,-0.08392171208015109,0
NETWEB,2022,Information Technology,0.1161429244330798,0.2320839781979678,-0.04507365861118,,0.0142750165362883,-0.084173532884527,0
PREMIERENE,2021,Capital Goods,-0.2188044704193581,0.3555521378037526,0.0466847441629648,,0.0147344734730676,-0.08420861350997921,0
HEXT,2026,Information Technology,-0.03182915106626155,,-0.0050342367827565,0.1574170394257776,0.0276105851383602,-0.08426356247587102,0
KFINTECH,2026,Financial Services,-0.1062906411233107,0.0200168251091285,-0.0065660320337286,0.3414203174959331,0.0548710110616469,-0.08441015884278186,0
ACMESOLAR,2025,Power,-0.078792014901636,0.6050471078466771,-0.0413057593936773,0.8947039996779323,0.0102530441284383,-0.08460481052961466,0
KFINTECH,2025,Financial Services,-0.1753771428571428,0.0265828571428571,-0.0077255803637528,0.4087146439453178,0.0292931186050053,-0.08469408353299662,0
ACMESOLAR,2026,Power,-0.0355027678395924,0.6971294285170694,0.0920823206703922,0.8562798833819242,0.0194037202858715,-0.0847840360832724,0
SAMMAANCAP,2020,Financial Services,-0.1665297165808821,0.7745009989595812,-0.0383584444760969,,0.0213614188746349,-0.0849048103044549,0
NYKAA,2019,Consumer Services,0.0969638367820537,0.4002707406691163,0.1650948897318109,,0.0123079908665588,-0.08498197150754788,0
CGCL,2023,Financial Services,0.2721373541264875,0.6364796480393718,-0.0357620149806888,,0.0213614188746349,-0.08528592310373018,0
HDFCAMC,2025,Financial Services,-0.1491750336546043,,-0.0006671917563533,0.8151799832573715,0.0015042992584529,-0.08536249595751211,0
HAL,2025,Capital Goods,-0.1083435772687119,0.0004732357753734,-0.0001462115075864,0.2430209902842001,0.0008397462476953,-0.08541257392656815,0
ABBOTINDIA,2025,Healthcare,-0.1074609915654241,0.0332363861281562,0.0172105537880534,0.2688278694229832,0.0009314962505562,-0.08555126909969824,0
INTELLECT,2021,Information Technology,-0.0982120557685809,0.0403866778321359,-0.1199599481808624,,0.0142750165362883,-0.08561364178658903,0
GLENMARK,2024,Healthcare,0.0427207861627554,0.0857292098326061,-0.1521438768214267,0.1771841006036811,0.018909635366554302,-0.08568335250351217,0
AMBER,2022,Consumer Durables,-0.0267922975708914,0.2176482090263604,0.1064143478678232,,0.006957110708254,-0.08594947413791232,0
SAGILITY,2026,Information Technology,-0.0792116745169353,0.0892022927496931,-0.0392167118779857,0.2231548067716503,0.0245190956510188,-0.08602478860879753,0
ASTRAL,2025,Capital Goods,-0.1033915765283886,0.0461983438329569,0.0196402229201049,0.1539409665909828,0.0021990006914897,-0.08607451910118952,0
CHENNPETRO,2019,Oil Gas & Consumable Fuels,-0.0043599459321435,0.471641607351644,0.1584229359835671,,0.02732774499087675,-0.08633669175790148,0
JBMA,2022,Automobile and Auto Components,0.0923194137742002,0.4299784129658479,0.0869966154456059,,0.0091703331938402,-0.08639928291942711,0
APOLLOTYRE,2026,Automobile and Auto Components,-0.1142980939755243,0.1265848377042839,-0.0354043721482541,0.1173282831764621,0.0179353977406575,-0.08646048158597364,0
ERIS,2019,Healthcare,0.0451410157394338,0.1174598524594529,-0.1501880002489899,,0.018909635366554302,-0.0865196708837957,0
JINDALSTEL,2022,Metals & Mining,-0.1343194742831555,0.1761614873216973,-0.2080821505924303,,0.02556926581353005,-0.08666540029928466,0
HDFCBANK,2026,Financial Services,-0.0192068880051286,0.7514970012417259,-0.0102106812822331,0.3564299462116229,0.0855550819741045,-0.08668978885610756,0
VBL,2025,Fast Moving Consumer Goods,-0.1275422149414738,0.0982031829956242,-0.0240167857039552,0.1514263560728947,0.0039699092728405,-0.08675089055115265,0
M&MFIN,2025,Financial Services,0.1139864013291395,0.8264322898414672,0.0317145743420955,0.6490465775142022,0.0528050175062963,-0.08692292131217394,0
FACT,2021,Chemicals,-0.1972005461200758,0.5362216494238669,-0.1519426309988536,,0.02157821562095625,-0.08767852343675808,0
NAM-INDIA,2025,Financial Services,-0.17036534236661,0.018849541983752,0.0008862776478831,0.6665721415607986,0.0074345457661077,-0.08770194512949181,0
HINDZINC,2024,Metals & Mining,-0.3147366868269656,0.2573240890986871,-0.0776633640267533,0.5222892964940794,0.02556926581353005,-0.08789191968803561,0
MOTILALOFS,2023,Financial Services,0.1738438739009999,0.447840824566533,0.0829203420699925,,0.0213614188746349,-0.08796405128638418,0
CRAFTSMAN,2025,Automobile and Auto Components,-0.0247623811905952,0.3313707415505506,-0.0415397889929983,0.1517634935448747,0.0180413755777805,-0.08836271918349403,0
CHOICEIN,2025,Financial Services,0.1344260540090002,0.2597868850578668,0.0074474850744878,0.3684401371308016,0.0593452836976732,-0.08840559357306138,0
TATATECH,2026,Information Technology,-0.0671489760331371,0.1058650248584956,0.070365049617545,0.1606603269194956,0.0182309571524353,-0.08847310042558931,0
COALINDIA,2020,Oil Gas & Consumable Fuels,0.0782356724190383,0.042885956073719,0.026272545229077,,0.02732774499087675,-0.08852078305144412,0
TMPV,2019,Automobile and Auto Components,-0.1560890914264668,0.3473147787746878,0.0754544592880845,,0.0091703331938402,-0.08859203259129717,0
GODREJIND,2026,Diversified,0.0725908682507266,0.4095632789456093,-0.024596928615138,0.1054828389398853,0.0099353335614325,-0.08867454774389272,0
VOLTAS,2019,Consumer Durables,0.1103522239032172,0.041867421384652,0.0223660501623659,,0.006957110708254,-0.08877219554614585,0
ELECON,2026,Capital Goods,-0.0754156255411791,0.0843157022339872,0.0179181964911141,0.2096204087905333,0.0384583800912838,-0.08880203701404871,0
FIVESTAR,2016,Financial Services,0.2870843138125472,0.5711050925720375,0.0392819418371899,,0.0213614188746349,-0.08892410912773896,0
DIXON,2025,Consumer Durables,-0.0514681266876519,0.0400387880234518,-0.0299201362532878,0.0388367619070822,0.0010462227666002,-0.08894057895199986,0
CHAMBLFERT,2025,Chemicals,-0.0707907889303752,0.0086580617899464,-0.1541653707153081,0.1391495118899472,0.0134553318985842,-0.08894948256841612,0
ELGIEQUIP,2025,Capital Goods,-0.0973690276268563,0.1900622345154598,-0.0372380183965908,0.1434123978473191,0.0017560367268041,-0.08934561321890483,0
RADICO,2025,Fast Moving Consumer Goods,-0.044547519067615,0.1607764161453423,-0.0386198032818701,0.1726329400355584,0.021836727725542,-0.0894935942172908,0
HINDCOPPER,2020,Metals & Mining,-0.1970822233313889,0.4701637490904499,0.1500954349891512,,0.02556926581353005,-0.08975678542991261,0
SONACOMS,2022,Automobile and Auto Components,-0.0319906308749653,0.0582295743828397,-0.1452382970756955,,0.0091703331938402,-0.08981245964127343,0
RPOWER,2025,Power,-0.0463341740361389,0.3670544622328072,-0.0618002777336584,0.3226757224322419,0.0404327833899558,-0.08989279930671956,0
POLYMED,2021,Healthcare,0.0140063576115646,0.1123041847466353,-0.156967184807533,,0.018909635366554302,-0.09026562384392761,0
DABUR,2026,Fast Moving Consumer Goods,-0.1137156884675035,0.0736456881070898,0.0150884090362476,0.196815420293859,0.0048009723974617,-0.09037014592130538,0
NUVAMA,2025,Financial Services,0.0220135235340844,0.276136193507365,-0.0547410416409009,0.5499325297276737,0.0088510804420378,-0.09051373443935995,0
ACMESOLAR,2021,Power,-0.1385829596125314,0.779232092828484,0.0940589222245684,,0.02714301304713805,-0.0907102829316484,0
ASTRAL,2026,Capital Goods,-0.1721945826423438,0.0432386677722498,-0.002959676060707,0.1465145754119138,0.0054134864200743,-0.09082084377580518,0
RAMCOCEM,2020,Construction Materials,-0.014207943657746,0.2992639424576307,0.0997215592663325,,0.02233657876759495,-0.09085169740946453,0
EMCURE,2025,Healthcare,-0.0764824735616672,0.1259276040942016,-0.1769483804233199,0.2084849459271921,0.0196603410656894,-0.09113443956182438,0
MRPL,2025,Oil Gas & Consumable Fuels,-0.012398073959312,0.381613361036234,0.0235925367860315,0.1126816703862348,0.0463398622878255,-0.09116119613754436,0
IDEA,2026,Telecommunication,-0.1208839951990815,1.0046861138652612,-0.1741013820281962,0.4306613055008982,0.003565114712204,-0.0911649060156885,0
UBL,2026,Fast Moving Consumer Goods,-0.0277140118668217,0.135828784316234,0.0604310178647011,0.0921463646857046,0.0191390971204902,-0.09124311595645557,0
KIMS,2026,Healthcare,-0.0610217535464912,0.5529925754482686,0.1027359488575352,0.1894022891055532,0.028145618134387,-0.09138769867359747,0
SAILIFE,2021,Healthcare,0.0536364736824729,0.3505958996819667,0.1352780420833053,,0.018909635366554302,-0.09162077376329136,0
MEESHO,2023,Consumer Services,0.1765982236331093,,-0.0014446844736112998,,0.0123079908665588,-0.09178794007181895,0
CHENNPETRO,2018,Oil Gas & Consumable Fuels,-0.1275859616039099,0.3132186713680769,-0.1600783714449287,,0.02732774499087675,-0.0919410580116014,0
ACC,2025,Construction Materials,-0.0514417842165759,0.016911682822032,0.001726217732126,0.1079750361716371,0.05576011989254,-0.09206805158951165,0
MEDANTA,2025,Healthcare,-0.1109346380682426,0.1505865222618296,-0.0367702212210941,0.1938648993390361,0.0411250523056,-0.09206870206332135,0
CLEAN,2025,Chemicals,-0.1050078149421694,0.0013316661456705,-0.0001220928597577,0.3286293075977602,0.0568148646023669,-0.09240816230910714,0
SCHNEIDER,2025,Capital Goods,-0.1091046444242073,0.3136072936501366,-0.0502279555373641,0.1676885257051799,0.002947051657369,-0.09241664761711099,0
ENDURANCE,2025,Automobile and Auto Components,-0.1435524927322475,0.1034053515641693,0.0061732657635298,0.1322341764083121,0.0013697832838916,-0.09242171474409655,0
TARIL,2018,Capital Goods,0.0987219889563675,0.3670032432631085,0.1278417813021808,,0.0147344734730676,-0.09250935206573041,0
KIMS,2025,Healthcare,-0.0928777332489629,0.4502566265907333,0.0954674849452266,0.1993585246065951,0.0304076748223185,-0.09251010731346337,0
CRISIL,2024,Financial Services,-0.137087813119961,0.0634231235634662,0.0490723794901233,0.3144559704680637,0.0213614188746349,-0.0928799896097201,0
CRISIL,2025,Financial Services,-0.1121896714270749,0.0647739969971018,0.0013508734336356,0.3139602614717494,0.0003505191927889,-0.09306990904625795,0
